,Key,Name,Level,Series,URL,Date,Video,ImageURL,Description
50,4229,Character Mind Map: 上 up,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=4229,2019-09-19,True,https://s3contents.chinesepod.com/4229/babfe1171099ddab232d8b032bcca51f9536e16f/images/a23c8957f309d82e03cbe0f51bbcff7b243dc314.jpg,"14:27     


In Chinese, you often encounter single characters that have multiple related meanings. This has the potential to confuse learners because sometimes it is hard to make connections between component characters and their meanings within multiple-character words. That's why we created this Character Mind Map series, where we focus on characters and the words they make up. 


Today, we're talking about 上 and all the interesting words using this character. Let's check them out!"
51,4397,气候异常，雨林大火，全球变暖,Media,Media,https://chinesepod.com/lesson-redirect?v3id=4397,2019-09-17,False,https://s3contents.chinesepod.com/4397/38a02b272855aabf252f9b0a0618ccd6bbc59cd4/images/e032e2b112c74ff04b08cb73969341810587fabc.jpg,"For people on the go, a one stop for you to learn Mandarin from the news!

听新闻，学中文。给脚步匆匆的你带来新鲜简讯！"
52,4226,Animal Proverbs: No ivory will come out of a dog's mouth,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=4226,2019-09-15,True,https://s3contents.chinesepod.com/4226/0f9bc70489ba2bd50e808b51386dab647cb1b527/images/ecddc13eee6b527a5ff8fda566cdb8f0f80048ab.jpg,"8:40     


Animal metaphors are prevalent in almost every language, but people from different cultures may regard the same animal differently. In Chinese proverbs, you will see a lot of animal metaphors to symbolize human actions.

In this lesson, we're showing you three common proverbs related to dogs. They can be directly translated to ""A dog sees people as short as itself"", ""No ivory will come out of a dog's mouth"", and ""The gold nest and the silver nest are not better than my dog house"". Do you know what they actually mean? Check out these proverbs and learn how to apply them to daily life!"
53,4669,Autumn Poem 阳关曲 中秋作,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=4669,2019-09-12,False,https://s3contents.chinesepod.com/4669/32db6b6812c0257fa7d4d9a77d6ea4a5b9ba244b/images/ba0b3513854018349add8757912ea3efbb58f5c3.jpg,"《阳关曲·中秋作》是北宋文学家苏轼创作的一首词。这首词记述的是作者与其胞弟苏辙久别重逢，共赏中秋月的赏心乐事，同时也抒发了聚后不久又得分別的哀伤与感慨。

希望各位同学在和我们共赏好诗的同时，也可以与亲朋好友一起边吃月饼边赏月，在中秋佳节人月俩团圆。"
54,4202,亡羊补牢──保护视力,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=4202,2019-09-07,False,https://s3contents.chinesepod.com/4202/27c2e02584705348462016e3391a3affa62f6266/images/4f5d317d59d0f68b171b86f6a7b612aaabc9624c.jpg,"在生活中，我们有时会说“不要为打翻的牛奶哭泣”。有些事情确实做过以后就没有办法挽回，但是在有些情况下我们可以“亡羊补牢”来减轻不好的后果。通过关于小孩子假性近视的讨论，我们一起来学习一下这个成语吧！

This lesson discusses a phenomenon across the globe - that children are diagnosed with myopia at an early age. Learn how to use the Chinese idiom 亡羊补牢 to refer to remedial actions only after things happened."
55,4227,I am very good at cooking,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=4227,2019-09-04,True,https://s3contents.chinesepod.com/4227/0b3411095c9c57565d62f8753747f285774e0915/images/620e9b11b1105d7629a8034a53fef0cec4a26880.jpg,"14:3214:32     



In today's lesson, we're going to show you how to ask others about their ability, and how to express (or show off) that you're really good at something, let's check out the lesson!"
56,4668,Summer Poem 夏日山中,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=4668,2019-09-02,False,https://s3contents.chinesepod.com/4668/f0fbe6b8cdfe3005aba4b1a97f30384a39500f39/images/eacd1d852f9f7d6a4198b9770e0c591cbaf26b1c.jpg,"在炎热的夏天，凉快的地方不仅仅有空调房，还有大自然的深山树林之中。我们来看一看“诗仙”李白是怎么避暑的吧！

                                                                                                                                                                                                                                  

李白（701年－762年），字太白，号青莲居士，唐朝诗人，活跃于盛唐时期，是一位杰出的浪漫主义诗人，有“诗仙”的美名，与杜甫合称“李杜”。《夏日山中》描写了诗人在人迹罕至的山中避暑乘凉的情景，这首小诗很好地体现了李白诗歌的特色：豪放不羁，悠然自得，热爱自然，有着浓重的浪漫主义色彩。"
57,4210,How to use ba 吧,Pre Intermediate,Pre Intermediate,https://chinesepod.com/lesson-redirect?v3id=4210,2019-08-31,True,https://s3contents.chinesepod.com/4210/3e4db15d23d5d5340554a02fd6072798cc925226/images/e67735fb5fba23c12c5e31cdfe54e3d82f32df53.jpg,"7:45     


In today's lesson, we're showing you how to use a very common particle called 吧. By adding it to the end of the sentence, it can be used to offer suggestions, but what other usages are there? Find out in today's episode. Let's get started! 我们开始吧！"
58,4225,Character Mind Map: 关 close,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=4225,2019-08-29,True,https://s3contents.chinesepod.com/4225/0b515cab25a5f56c56e8008999c34b160b1c1b1a/images/3c70e61128b63dfef006ea69de3f9e8b0bc7e16e.jpg,"11:37     


In Chinese, you often encounter single characters that have multiple related meanings. This has the potential to confuse learners because sometimes it is hard to make connections between component characters and their meanings within multiple-character words. That's why we created this Character Mind Map series, where we focus on characters and the words they make up. 


Today, we're talking about 关 and all the interesting words using this character. Let's check them out!"
59,4398,特朗普称枪案之过不在枪；苹果CEO警告加征关税之不利,Media,Media,https://chinesepod.com/lesson-redirect?v3id=4398,2019-08-27,False,https://s3contents.chinesepod.com/4398/10b92e93291947459138f9f13651c2fa0db969a9/images/f3a6b54dd06c2531a310139d1d55b37f265c5a2f.png,"For people on the go, a one stop for you to learn Mandarin from the news!

听新闻，学中文。给脚步匆匆的你带来新鲜简讯！"
60,4224,"Animal Proverbs: Eat like a dragon, work like a worm",Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=4224,2019-08-24,True,https://s3contents.chinesepod.com/4224/5793c0d0be4085ad21dc4f11563b40ca4486502b/images/c25a75be6ba9d3f4acd65b3d3d26c9a51f52b1dc.jpg,"7:19     


Animal metaphors are prevalent in almost every language, but people from different cultures may regard the same animal differently. In Chinese proverbs, you will see a lot of animal metaphors to symbolize human actions.

In this lesson, we're showing you three common proverbs related to dragons. They can be directly translated to ""When you’re out, you behave like a dragon. When you’re at home, you behave like a worm"", ""Hoping my son will become a dragon, hoping my daughter will become a phoenix"", and ""Dragons give birth to dragons, phoenixes give birth to phoenixes, and mice's sons can dig holes"". Do you know what they actually mean? Check out these proverbs and learn how to apply them to daily life!"
61,4567,强买强卖？3D 眼镜,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=4567,2019-08-22,False,https://s3contents.chinesepod.com/4567/90c4881bc4a81b02ba3c15ae54ef7036b001360d/images/cdc9383f9119c59eb306b776be30fcb350d3a3c9.png,"Should cinemas supply 3D glasses free of charge?

现在越来越多的电影院已经不再为消费者提供免费的3D眼镜了。可是消费者究竟应不应该自己为3D眼镜买单呢？这样的举措究竟是环保，还是强制消费？来听听今天的讨论吧。"
62,4221,Grumpy Bus Driver,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=4221,2019-08-20,True,https://s3contents.chinesepod.com/4221/af8483ccd11c49daeed894c1685f8bd8e27533a0/images/1f1d23077a7e1ec9a749bf509ee2d80db7b7c93d.jpg,"12:1212:12     



In today's lesson, we are showing you a conversation between a grumpy bus driver and an impatient passenger. Let's check out the dialogue!"
63,4667,Summer poem 西湖雨景—六月二十七日望湖楼醉书,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=4667,2019-08-17,False,https://s3contents.chinesepod.com/4667/3a6ba6c99e2b16e4d1d7a9e3fb15bd92ee01dbbb/images/5e0b778b1e84baad674f7c461107eafe4e4f7efe.png,"生活中有句玩笑话：“夏天的天，孩子的脸，说变就变。” 说的是夏天的天气变化很快。今天的古诗内容是关于一场突然降临的大雨。我们一起来看看大诗人苏轼如何描写西湖雨景吧！

苏轼（1037-1101），字子瞻，号东坡居士，世称苏东坡，北宋文学家、书画家、唐宋八大家之一。做官经历不顺，多次受到排挤。苏轼在“词”的创作上有非凡的成就，同时他的诗作也流传千古。我们学习的这首小诗，是苏轼被贬谪到杭州做官时创作的，主要描写诗人坐船游西湖时经历的一场突如其来的大雨，以及西湖美丽的湖光山色。"
64,4220,How to use 一....就,Pre Intermediate,Pre Intermediate,https://chinesepod.com/lesson-redirect?v3id=4220,2019-08-15,True,https://s3contents.chinesepod.com/4220/d35b253ec8553a84888e5a2b8d625ffcb0ede765/images/ddddb63a05b4b9da76ca7e819afce2f0d7e1627f.jpg,"7:26     


In this lesson, we'll show you how to use the sentence structure, 一....就 to express ""as soon as..."", come check out these interesting examples!"
65,4399,联邦快递接受调查；波音季度亏损严重,Media,Media,https://chinesepod.com/lesson-redirect?v3id=4399,2019-08-13,False,https://s3contents.chinesepod.com/4399/6bd361021176d2b6889e70dd98729c3bd7b74337/images/af23a7ffc080126286868be61df5b8fe9ffc2615.png,"For people on the go, a one stop for you to learn Mandarin from the news!

听新闻，学中文。给脚步匆匆的你带来新鲜简讯！"
66,4219,Character Mind Map: 开 open,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=4219,2019-08-10,True,https://s3contents.chinesepod.com/4219/1dc7b6cad6de47d9ce283fc8fd1e7a298f9b8610/images/ef3b78c01717baae82c59e2f853e45385fcf22db.jpg,"7:28     



In Chinese, you often encounter single characters that have multiple related meanings. This has the potential to confuse learners because sometimes it is hard to make connections between component characters and their meanings within multiple-character words. That's why we created this Character Mind Map series, where we focus on characters and the words they make up. 


Today, we're talking about 开 and all the interesting words using this character. Let's check them out!"
67,4218,Animal Proverbs: Newborn calves are not afraid of tigers,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=4218,2019-08-08,True,https://s3contents.chinesepod.com/4218/a55137d238bbb2a21a6a7e4ff0efa2660a3bda5e/images/e60acfe2d21d8b6b9865c24fc7f595febddbc771.jpg,"7:55     


Animal metaphors are prevalent in almost every language, but people from different cultures may regard the same animal differently. In Chinese proverbs, you will see a lot of animal metaphors to symbolize human actions.

In this lesson, we're showing you three common proverbs related to tigers. They can be directly translated to ""A tiger father doesn't have a dog son"", ""Knowing that there are tigers in the mountain, but still insisting going to the mountain"", and ""Newborn calves are not afraid of tigers"". Do you know what they actually mean? Check out these proverbs and learn how to apply them to daily life!"
68,4563,Backpacking to Tibet 风光在险峰—西藏之旅,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=4563,2019-08-05,False,https://s3contents.chinesepod.com/4563/05e94cf549db503f1dbf1281d41154a22452511f/images/033f3406b091612c9e40840feebd0052f16eece4.jpg,"Backpacking, Airbnb, popular Tibet sights, Rhodiola rosea (medicine for altitude sickness) … learn them in this lesson!

西藏旅行的广告听起来那么棒，自然有背包客跃跃欲试了，来听听他出发前的这段对话吧！

HSK lvl 5 
发愁  年代  无奈  
HSK lvl 6 
海拔  当心  风光"
